campaign,campaign_date,site_id,date_collected,date_received,job_id,report_file,lab_sample_id,analyte_std,result_text,result_value,detect_flag,rl,unit,qualifier,dil_fac
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,N-methylperfluorooctane sulfonamide (NMeFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,N-methylperfluorooctanesulfonamidoa cetic acid (NMeFOSAA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,N-methylperfluorooctane sulfonamidoethanol (NMeFOSE),<7.2,,0,7.2,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluorobutanoic acid (PFBA),10,10.0,1,2.9,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluorobutanesulfonic acid (PFBS),5.7,5.7,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluorodecanoic acid (PFDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluorodecanesulfonic acid (PFDS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluorododecanoic acid (PFDoA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluorododecanesulfonic acid (PFDoS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluoro (2-ethoxyethane) sulfonic acid (PFEESA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluoroheptanoic acid (PFHpA),1.5,1.5,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluoroheptanesulfonic acid (PFHpS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluorohexanoic acid (PFHxA),4.2,4.2,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluorohexanesulfonic acid (PFHxS),3.6,3.6,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluoro-4-methoxybutanoic acid (PFMBA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluoro-3-methoxypropanoic acid (PFMPA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluorononanoic acid (PFNA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluorononanesulfonic acid (PFNS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluorooctanoic acid (PFOA),3.3,3.3,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluorooctanesulfonic acid (PFOS),8.7,8.7,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluorooctanesulfonamide (PFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluoropentanoic acid (PFPeA),4.2,4.2,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluoropentanesulfonic acid (PFPeS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluorotetradecanoic acid (PFTeDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluorotridecanoic acid (PFTrDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW71,2026-02-08 12:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-9,Perfluoroundecanoic acid (PFUnA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,3-Perfluoropropylpropanoic acid (3:3 FTCA),<2.8,,0,2.8,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,"1H,1H,2H,2H-Perfluorohexane sulfonic acid (4:2 FTS)",<2.8,,0,2.8,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,3-Perfluoropentylpropanoic acid (5:3 FTCA),<6.9,,0,6.9,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,"1H,1H,2H,2H-Perfluorooctane sulfonic acid (6:2 FTS)",3.5,3.5,1,2.8,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,3-Perfluoroheptylpropanoic acid (7:3 FTCA),<6.9,,0,6.9,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,"1H,1H,2H,2H-Perfluorodecane sulfonic acid (8:2 FTS)",<2.8,,0,2.8,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid (9Cl-PF3ONS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,"4,8-Dioxa-3H-perfluorononanoic acid (ADONA)",<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Hexafluoropropylene Oxide Dimer Acid (HFPO-DA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,N-ethylperfluorooctane sulfonamide (NEtFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,N-ethylperfluorooctanesulfonamidoac etic acid (NEtFOSAA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,N-ethylperfluorooctane sulfonamidoethanol (NEtFOSE),<6.9,,0,6.9,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,"Nonafluoro-3,6-dioxaheptanoic acid (NFDHA)",<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,N-methylperfluorooctane sulfonamide (NMeFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,N-methylperfluorooctanesulfonamidoa cetic acid (NMeFOSAA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,N-methylperfluorooctane sulfonamidoethanol (NMeFOSE),<6.9,,0,6.9,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluorobutanoic acid (PFBA),10,10.0,1,2.8,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluorobutanesulfonic acid (PFBS),6.4,6.4,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluorodecanoic acid (PFDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluorodecanesulfonic acid (PFDS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluorododecanoic acid (PFDoA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluorododecanesulfonic acid (PFDoS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluoro (2-ethoxyethane) sulfonic acid (PFEESA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluoroheptanoic acid (PFHpA),2.3,2.3,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluoroheptanesulfonic acid (PFHpS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluorohexanoic acid (PFHxA),8.4,8.4,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluorohexanesulfonic acid (PFHxS),11,11.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluoro-4-methoxybutanoic acid (PFMBA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluoro-3-methoxypropanoic acid (PFMPA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluorononanoic acid (PFNA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluorononanesulfonic acid (PFNS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluorooctanoic acid (PFOA),5.5,5.5,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluorooctanesulfonic acid (PFOS),13,13.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluorooctanesulfonamide (PFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluoropentanoic acid (PFPeA),6.8,6.8,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluoropentanesulfonic acid (PFPeS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluorotetradecanoic acid (PFTeDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluorotridecanoic acid (PFTrDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW72,2026-02-08 12:30:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-8,Perfluoroundecanoic acid (PFUnA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,3-Perfluoropropylpropanoic acid (3:3 FTCA),<2.8,,0,2.8,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,"1H,1H,2H,2H-Perfluorohexane sulfonic acid (4:2 FTS)",<2.8,,0,2.8,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,3-Perfluoropentylpropanoic acid (5:3 FTCA),<6.9,,0,6.9,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,"1H,1H,2H,2H-Perfluorooctane sulfonic acid (6:2 FTS)",84,84.0,1,2.8,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,3-Perfluoroheptylpropanoic acid (7:3 FTCA),<6.9,,0,6.9,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,"1H,1H,2H,2H-Perfluorodecane sulfonic acid (8:2 FTS)",<14,,0,14.0,ng/L,I G,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid (9Cl-PF3ONS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,"4,8-Dioxa-3H-perfluorononanoic acid (ADONA)",<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Hexafluoropropylene Oxide Dimer Acid (HFPO-DA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,N-ethylperfluorooctane sulfonamide (NEtFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,N-ethylperfluorooctanesulfonamidoac etic acid (NEtFOSAA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,N-ethylperfluorooctane sulfonamidoethanol (NEtFOSE),<6.9,,0,6.9,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,"Nonafluoro-3,6-dioxaheptanoic acid (NFDHA)",<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,N-methylperfluorooctane sulfonamide (NMeFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,N-methylperfluorooctanesulfonamidoa cetic acid (NMeFOSAA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,N-methylperfluorooctane sulfonamidoethanol (NMeFOSE),<6.9,,0,6.9,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluorobutanoic acid (PFBA),30,30.0,1,2.8,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluorobutanesulfonic acid (PFBS),19,19.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluorodecanoic acid (PFDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluorodecanesulfonic acid (PFDS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluorododecanoic acid (PFDoA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluorododecanesulfonic acid (PFDoS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluoro (2-ethoxyethane) sulfonic acid (PFEESA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluoroheptanoic acid (PFHpA),17,17.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluoroheptanesulfonic acid (PFHpS),4.0,4.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluorohexanoic acid (PFHxA),65,65.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluorohexanesulfonic acid (PFHxS),120,120.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluoro-4-methoxybutanoic acid (PFMBA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluoro-3-methoxypropanoic acid (PFMPA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluorononanoic acid (PFNA),2.3,2.3,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluorononanesulfonic acid (PFNS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluorooctanoic acid (PFOA),35,35.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluorooctanesulfonic acid (PFOS),140,140.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluorooctanesulfonamide (PFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluoropentanoic acid (PFPeA),46,46.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluoropentanesulfonic acid (PFPeS),16,16.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluorotetradecanoic acid (PFTeDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluorotridecanoic acid (PFTrDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW08,2026-02-08 08:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-1,Perfluoroundecanoic acid (PFUnA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW81,2026-02-08 09:25:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-5,3-Perfluoropropylpropanoic acid (3:3 FTCA),<2.9,,0,2.9,ng/L,,1
